function,method,seed,scenario,regret
F01-Sphere,r3pso,0,41,0.134589
F01-Sphere,r3pso,0,42,0
F01-Sphere,r3pso,0,43,9.91335
F01-Sphere,r3pso,0,44,0
F01-Sphere,NM-Restart,0,15,0
F01-Sphere,NM-Restart,0,16,0.201594
F01-Sphere,NM-Restart,0,17,0
F01-Sphere,NM-Restart,0,18,0
F01-Sphere,NM-Restart,0,19,0.209439
F01-Sphere,NM-Restart,0,20,0
F01-Sphere,NM-Restart,0,21,0.23952
F01-Sphere,NM-Restart,0,22,0
F01-Sphere,NM-Restart,0,23,0.145911
F01-Sphere,NM-Restart,0,24,9.91975
F01-Sphere,NM-Restart,0,25,0
F01-Sphere,NM-Restart,0,26,0
F01-Sphere,NM-Restart,0,27,0
F01-Sphere,NM-Restart,0,28,0
F01-Sphere,NM-Restart,0,29,0
F01-Sphere,NM-Restart,0,30,0.0291857
F01-Sphere,NM-Restart,0,31,0.0717095
F01-Sphere,NM-Restart,0,32,0.194503
F01-Sphere,NM-Restart,0,33,0
F01-Sphere,NM-Restart,0,34,10.0183
F01-Sphere,NM-Restart,0,35,0
F01-Sphere,NM-Restart,0,36,0.183894
F01-Sphere,NM-Restart,0,37,0
F01-Sphere,NM-Restart,0,38,0.156717
F01-Sphere,NM-Restart,0,39,0
F01-Sphere,NM-Restart,0,40,9.80145
F01-Sphere,NM-Restart,0,41,0.134589
F01-Sphere,NM-Restart,0,42,0
F01-Sphere,NM-Restart,0,43,9.91335
F01-Sphere,NM-Restart,0,44,0
F01-Sphere,IPOP-CMA-ES,0,15,0
F01-Sphere,IPOP-CMA-ES,0,16,0.201595
F01-Sphere,IPOP-CMA-ES,0,17,0
F01-Sphere,IPOP-CMA-ES,0,18,0
F01-Sphere,IPOP-CMA-ES,0,19,0.209439
F01-Sphere,IPOP-CMA-ES,0,20,0
F01-Sphere,IPOP-CMA-ES,0,21,0.23952
F01-Sphere,IPOP-CMA-ES,0,22,0
F01-Sphere,IPOP-CMA-ES,0,23,0.145911
F01-Sphere,IPOP-CMA-ES,0,24,9.91975
F01-Sphere,IPOP-CMA-ES,0,25,0
F01-Sphere,IPOP-CMA-ES,0,26,0
F01-Sphere,IPOP-CMA-ES,0,27,0
F01-Sphere,IPOP-CMA-ES,0,28,0
F01-Sphere,IPOP-CMA-ES,0,29,0
F01-Sphere,IPOP-CMA-ES,0,30,0.0291858
F01-Sphere,IPOP-CMA-ES,0,31,0.0717095
F01-Sphere,IPOP-CMA-ES,0,32,0.194503
F01-Sphere,IPOP-CMA-ES,0,33,0
F01-Sphere,IPOP-CMA-ES,0,34,10.0183
F01-Sphere,IPOP-CMA-ES,0,35,0
F01-Sphere,IPOP-CMA-ES,0,36,0.183894
F01-Sphere,IPOP-CMA-ES,0,37,0
F01-Sphere,IPOP-CMA-ES,0,38,0.156717
F01-Sphere,IPOP-CMA-ES,0,39,0
F01-Sphere,IPOP-CMA-ES,0,40,9.80145
F01-Sphere,IPOP-CMA-ES,0,41,0.134589
F01-Sphere,IPOP-CMA-ES,0,42,0
F01-Sphere,IPOP-CMA-ES,0,43,9.91335
F01-Sphere,IPOP-CMA-ES,0,44,0
F01-Sphere,DE,0,15,0
F01-Sphere,DE,0,16,0.201595
F01-Sphere,DE,0,17,0
F01-Sphere,DE,0,18,0
F01-Sphere,DE,0,19,0.209439
F01-Sphere,DE,0,20,0
F01-Sphere,DE,0,21,0.23952
F01-Sphere,DE,0,22,0
F01-Sphere,DE,0,23,0.145911
F01-Sphere,DE,0,24,9.91975
F01-Sphere,DE,0,25,0
F01-Sphere,DE,0,26,0
F01-Sphere,DE,0,27,0
F01-Sphere,DE,0,28,0
F01-Sphere,DE,0,29,0
F01-Sphere,DE,0,30,0.0291858
F01-Sphere,DE,0,31,0.0717095
F01-Sphere,DE,0,32,0.194503
F01-Sphere,DE,0,33,0
F01-Sphere,DE,0,34,10.0183
F01-Sphere,DE,0,35,0
F01-Sphere,DE,0,36,0.183894
F01-Sphere,DE,0,37,0
F01-Sphere,DE,0,38,0.156717
F01-Sphere,DE,0,39,0
F01-Sphere,DE,0,40,9.80145
F01-Sphere,DE,0,41,0.134589
F01-Sphere,DE,0,42,0
F01-Sphere,DE,0,43,9.91335
F01-Sphere,DE,0,44,0
F01-Sphere,PSO,0,15,0
F01-Sphere,PSO,0,16,0.201594
F01-Sphere,PSO,0,17,0
F01-Sphere,PSO,0,18,0
F01-Sphere,PSO,0,19,0.209439
F01-Sphere,PSO,0,20,0
F01-Sphere,PSO,0,21,0.23952
F01-Sphere,PSO,0,22,0
F01-Sphere,PSO,0,23,0.145911
F01-Sphere,PSO,0,24,9.91975
F01-Sphere,PSO,0,25,0
F01-Sphere,PSO,0,26,0
F01-Sphere,PSO,0,27,0
F01-Sphere,PSO,0,28,0
F01-Sphere,PSO,0,29,0
F01-Sphere,PSO,0,30,0.0291857
F01-Sphere,PSO,0,31,0.0717096
F01-Sphere,PSO,0,32,0.194503
F01-Sphere,PSO,0,33,0
F01-Sphere,PSO,0,34,10.0183
F01-Sphere,PSO,0,35,0
F01-Sphere,PSO,0,36,0.183894
F01-Sphere,PSO,0,37,0
F01-Sphere,PSO,0,38,0.156717
F01-Sphere,PSO,0,39,0
F01-Sphere,PSO,0,40,9.80145
F01-Sphere,PSO,0,41,0.134589
F01-Sphere,PSO,0,42,0
F01-Sphere,PSO,0,43,9.91335
F01-Sphere,PSO,0,44,0
F01-Sphere,Crowding-DE,0,15,4.23952e-09
F01-Sphere,Crowding-DE,0,16,0.201531
F01-Sphere,Crowding-DE,0,17,4.23952e-09
F01-Sphere,Crowding-DE,0,18,4.23952e-09
F01-Sphere,Crowding-DE,0,19,0.209464
F01-Sphere,Crowding-DE,0,20,4.23952e-09
F01-Sphere,Crowding-DE,0,21,0.239532
F01-Sphere,Crowding-DE,0,22,4.23952e-09
F01-Sphere,Crowding-DE,0,23,0.145972
F01-Sphere,Crowding-DE,0,24,9.9197
F01-Sphere,Crowding-DE,0,25,4.23952e-09
F01-Sphere,Crowding-DE,0,26,4.23952e-09
F01-Sphere,Crowding-DE,0,27,4.23952e-09
F01-Sphere,Crowding-DE,0,28,4.23952e-09
F01-Sphere,Crowding-DE,0,29,4.23952e-09
F01-Sphere,Crowding-DE,0,30,0.0291885
F01-Sphere,Crowding-DE,0,31,0.0717746
F01-Sphere,Crowding-DE,0,32,0.194463
F01-Sphere,Crowding-DE,0,33,4.23952e-09
F01-Sphere,Crowding-DE,0,34,10.0183
F01-Sphere,Crowding-DE,0,35,4.23952e-09
F01-Sphere,Crowding-DE,0,36,0.18395
F01-Sphere,Crowding-DE,0,37,4.23952e-09
F01-Sphere,Crowding-DE,0,38,0.15678
F01-Sphere,Crowding-DE,0,39,4.23952e-09
F01-Sphere,Crowding-DE,0,40,9.8014
F01-Sphere,Crowding-DE,0,41,0.134608
F01-Sphere,Crowding-DE,0,42,4.23952e-09
F01-Sphere,Crowding-DE,0,43,9.91329
F01-Sphere,Crowding-DE,0,44,4.23952e-09
F01-Sphere,MAP-Elites,0,15,0.00559771
F01-Sphere,MAP-Elites,0,16,0.174636
F01-Sphere,MAP-Elites,0,17,0.00559771
F01-Sphere,MAP-Elites,0,18,0.00559771
F01-Sphere,MAP-Elites,0,19,0
F01-Sphere,MAP-Elites,0,20,0.00559771
F01-Sphere,MAP-Elites,0,21,0
F01-Sphere,MAP-Elites,0,22,0.00559771
F01-Sphere,MAP-Elites,0,23,0
F01-Sphere,MAP-Elites,0,24,10.0002
F01-Sphere,MAP-Elites,0,25,0.00559771
F01-Sphere,MAP-Elites,0,26,0.00559771
F01-Sphere,MAP-Elites,0,27,0.00559771
F01-Sphere,MAP-Elites,0,28,0.00559771
F01-Sphere,MAP-Elites,0,29,0.00559771
F01-Sphere,MAP-Elites,0,30,0
F01-Sphere,MAP-Elites,0,31,0
F01-Sphere,MAP-Elites,0,32,0.270067
F01-Sphere,MAP-Elites,0,33,0.00559771
F01-Sphere,MAP-Elites,0,34,0
F01-Sphere,MAP-Elites,0,35,0.00559771
F01-Sphere,MAP-Elites,0,36,0
F01-Sphere,MAP-Elites,0,37,0.00559771
F01-Sphere,MAP-Elites,0,38,0
F01-Sphere,MAP-Elites,0,39,0.00559771
F01-Sphere,MAP-Elites,0,40,0.106776
F01-Sphere,MAP-Elites,0,41,0
F01-Sphere,MAP-Elites,0,42,0.00559771
F01-Sphere,MAP-Elites,0,43,9.69429
F01-Sphere,MAP-Elites,0,44,0.00559771
F01-Sphere,MC-ESO-crowd,0,15,1.77483e-06
F01-Sphere,MC-ESO-crowd,0,16,0
F01-Sphere,MC-ESO-crowd,0,17,1.77483e-06
F01-Sphere,MC-ESO-crowd,0,18,1.77483e-06
F01-Sphere,MC-ESO-crowd,0,19,0.208324
F01-Sphere,MC-ESO-crowd,0,20,1.77483e-06
F01-Sphere,MC-ESO-crowd,0,21,0.238579
F01-Sphere,MC-ESO-crowd,0,22,1.77483e-06
F01-Sphere,MC-ESO-crowd,0,23,0.145142
F01-Sphere,MC-ESO-crowd,0,24,0
F01-Sphere,MC-ESO-crowd,0,25,1.77483e-06
F01-Sphere,MC-ESO-crowd,0,26,1.77483e-06
F01-Sphere,MC-ESO-crowd,0,27,1.77483e-06
F01-Sphere,MC-ESO-crowd,0,28,1.77483e-06
F01-Sphere,MC-ESO-crowd,0,29,1.77483e-06
F01-Sphere,MC-ESO-crowd,0,30,0.0299063
F01-Sphere,MC-ESO-crowd,0,31,0.0706397
F01-Sphere,MC-ESO-crowd,0,32,0.195774
F01-Sphere,MC-ESO-crowd,0,33,1.77483e-06
F01-Sphere,MC-ESO-crowd,0,34,0.552836
F01-Sphere,MC-ESO-crowd,0,35,1.77483e-06
F01-Sphere,MC-ESO-crowd,0,36,0.182567
F01-Sphere,MC-ESO-crowd,0,37,1.77483e-06
F01-Sphere,MC-ESO-crowd,0,38,0.155469
F01-Sphere,MC-ESO-crowd,0,39,1.77483e-06
F01-Sphere,MC-ESO-crowd,0,40,0.130299
F01-Sphere,MC-ESO-crowd,0,41,0.13499
F01-Sphere,MC-ESO-crowd,0,42,1.77483e-06
F01-Sphere,MC-ESO-crowd,0,43,0
F01-Sphere,MC-ESO-crowd,0,44,1.77483e-06
F01-Sphere,quality,0,15,2.84217e-14
F01-Sphere,quality,0,16,0.201594
F01-Sphere,quality,0,17,2.84217e-14
F01-Sphere,quality,0,18,2.84217e-14
F01-Sphere,quality,0,19,0.20944
F01-Sphere,quality,0,20,2.84217e-14
F01-Sphere,quality,0,21,0.23952
F01-Sphere,quality,0,22,2.84217e-14
F01-Sphere,quality,0,23,0.145911
F01-Sphere,quality,0,24,9.91975
F01-Sphere,quality,0,25,2.84217e-14
F01-Sphere,quality,0,26,2.84217e-14
F01-Sphere,quality,0,27,2.84217e-14
F01-Sphere,quality,0,28,2.84217e-14
F01-Sphere,quality,0,29,2.84217e-14
F01-Sphere,quality,0,30,0.0291857
F01-Sphere,quality,0,31,0.0717096
F01-Sphere,quality,0,32,0.194503
F01-Sphere,quality,0,33,2.84217e-14
F01-Sphere,quality,0,34,10.0183
F01-Sphere,quality,0,35,2.84217e-14
F01-Sphere,quality,0,36,0.183894
F01-Sphere,quality,0,37,2.84217e-14
F01-Sphere,quality,0,38,0.156717
F01-Sphere,quality,0,39,2.84217e-14
F01-Sphere,quality,0,40,9.80145
F01-Sphere,quality,0,41,0.134589
F01-Sphere,quality,0,42,2.84217e-14
F01-Sphere,quality,0,43,9.91335
F01-Sphere,quality,0,44,2.84217e-14
F01-Sphere,complement,0,15,2.84217e-14
F01-Sphere,complement,0,16,0.201594
F01-Sphere,complement,0,17,2.84217e-14
F01-Sphere,complement,0,18,2.84217e-14
F01-Sphere,complement,0,19,0.20944
F01-Sphere,complement,0,20,2.84217e-14
F01-Sphere,complement,0,21,0.23952
F01-Sphere,complement,0,22,2.84217e-14
F01-Sphere,complement,0,23,0.145911
F01-Sphere,complement,0,24,9.91975
F01-Sphere,complement,0,25,2.84217e-14
F01-Sphere,complement,0,26,2.84217e-14
F01-Sphere,complement,0,27,2.84217e-14
F01-Sphere,complement,0,28,2.84217e-14
F01-Sphere,complement,0,29,2.84217e-14
F01-Sphere,complement,0,30,0.0291857
F01-Sphere,complement,0,31,0.0717096
F01-Sphere,complement,0,32,0.194503
F01-Sphere,complement,0,33,2.84217e-14
F01-Sphere,complement,0,34,10.0183
F01-Sphere,complement,0,35,2.84217e-14
F01-Sphere,complement,0,36,0.183894
F01-Sphere,complement,0,37,2.84217e-14
F01-Sphere,complement,0,38,0.156717
F01-Sphere,complement,0,39,2.84217e-14
F01-Sphere,complement,0,40,9.80145
F01-Sphere,complement,0,41,0.134589
F01-Sphere,complement,0,42,2.84217e-14
F01-Sphere,complement,0,43,9.91335
F01-Sphere,complement,0,44,2.84217e-14
F01-Sphere,MC-ESO,1,15,0
F01-Sphere,MC-ESO,1,16,0.0393202
F01-Sphere,MC-ESO,1,17,0
F01-Sphere,MC-ESO,1,18,0
F01-Sphere,MC-ESO,1,19,0
F01-Sphere,MC-ESO,1,20,0
F01-Sphere,MC-ESO,1,21,0.17976
F01-Sphere,MC-ESO,1,22,0
F01-Sphere,MC-ESO,1,23,0.231581
F01-Sphere,MC-ESO,1,24,0.138927
F01-Sphere,MC-ESO,1,25,0
F01-Sphere,MC-ESO,1,26,10.0018
F01-Sphere,MC-ESO,1,27,3.3387
F01-Sphere,MC-ESO,1,28,0
F01-Sphere,MC-ESO,1,29,0.175898
F01-Sphere,MC-ESO,1,30,0
F01-Sphere,MC-ESO,1,31,0.194906
F01-Sphere,MC-ESO,1,32,0
F01-Sphere,MC-ESO,1,33,0.17976
F01-Sphere,MC-ESO,1,34,0.213982
F01-Sphere,MC-ESO,1,35,0.234538
F01-Sphere,MC-ESO,1,36,0
F01-Sphere,MC-ESO,1,37,0.182334
F01-Sphere,MC-ESO,1,38,0
F01-Sphere,MC-ESO,1,39,0
F01-Sphere,MC-ESO,1,40,0
F01-Sphere,MC-ESO,1,41,0
F01-Sphere,MC-ESO,1,42,0
F01-Sphere,MC-ESO,1,43,0
F01-Sphere,MC-ESO,1,44,0
F01-Sphere,NMMSO,1,15,0
F01-Sphere,NMMSO,1,16,0.132441
F01-Sphere,NMMSO,1,17,0.124646
F01-Sphere,NMMSO,1,18,0
F01-Sphere,NMMSO,1,19,0
F01-Sphere,NMMSO,1,20,0
F01-Sphere,NMMSO,1,21,9.881
F01-Sphere,NMMSO,1,22,0
F01-Sphere,NMMSO,1,23,0.231581
F01-Sphere,NMMSO,1,24,0.240666
F01-Sphere,NMMSO,1,25,0
F01-Sphere,NMMSO,1,26,10.0018
F01-Sphere,NMMSO,1,27,3.3387
F01-Sphere,NMMSO,1,28,0
F01-Sphere,NMMSO,1,29,0.175898
F01-Sphere,NMMSO,1,30,0
F01-Sphere,NMMSO,1,31,0.194906
F01-Sphere,NMMSO,1,32,0
F01-Sphere,NMMSO,1,33,9.83493
F01-Sphere,NMMSO,1,34,0.213982
F01-Sphere,NMMSO,1,35,0.234538
F01-Sphere,NMMSO,1,36,0.200961
F01-Sphere,NMMSO,1,37,0.182334
F01-Sphere,NMMSO,1,38,9.55301
F01-Sphere,NMMSO,1,39,0
F01-Sphere,NMMSO,1,40,0
F01-Sphere,NMMSO,1,41,0
F01-Sphere,NMMSO,1,42,0
F01-Sphere,NMMSO,1,43,0
F01-Sphere,NMMSO,1,44,0
F01-Sphere,NCDE,1,15,0
F01-Sphere,NCDE,1,16,0.132441
F01-Sphere,NCDE,1,17,0.124646
F01-Sphere,NCDE,1,18,0
F01-Sphere,NCDE,1,19,0
F01-Sphere,NCDE,1,20,0
F01-Sphere,NCDE,1,21,9.881
F01-Sphere,NCDE,1,22,0
F01-Sphere,NCDE,1,23,0.231581
F01-Sphere,NCDE,1,24,0.240666
F01-Sphere,NCDE,1,25,0
F01-Sphere,NCDE,1,26,8.06521
F01-Sphere,NCDE,1,27,0
F01-Sphere,NCDE,1,28,0
F01-Sphere,NCDE,1,29,0.175898
F01-Sphere,NCDE,1,30,0
F01-Sphere,NCDE,1,31,0.194906
F01-Sphere,NCDE,1,32,0
F01-Sphere,NCDE,1,33,1.42764
F01-Sphere,NCDE,1,34,0.213982
F01-Sphere,NCDE,1,35,0.234538
F01-Sphere,NCDE,1,36,0.200961
F01-Sphere,NCDE,1,37,0.182334
F01-Sphere,NCDE,1,38,9.55301
F01-Sphere,NCDE,1,39,0
F01-Sphere,NCDE,1,40,0
F01-Sphere,NCDE,1,41,0
F01-Sphere,NCDE,1,42,0
F01-Sphere,NCDE,1,43,0
F01-Sphere,NCDE,1,44,0
F01-Sphere,r3pso,1,15,0
F01-Sphere,r3pso,1,16,0.132441
F01-Sphere,r3pso,1,17,0.124646
F01-Sphere,r3pso,1,18,0
F01-Sphere,r3pso,1,19,0
F01-Sphere,r3pso,1,20,0
F01-Sphere,r3pso,1,21,9.881
F01-Sphere,r3pso,1,22,0
F01-Sphere,r3pso,1,23,0.231581
F01-Sphere,r3pso,1,24,0.240666
F01-Sphere,r3pso,1,25,0
F01-Sphere,r3pso,1,26,10.0018
F01-Sphere,r3pso,1,27,3.3387
F01-Sphere,r3pso,1,28,0
F01-Sphere,r3pso,1,29,0.175898
F01-Sphere,r3pso,1,30,0
F01-Sphere,r3pso,1,31,0.194906
F01-Sphere,r3pso,1,32,0
F01-Sphere,r3pso,1,33,9.83493
F01-Sphere,r3pso,1,34,0.213982
F01-Sphere,r3pso,1,35,0.234538
F01-Sphere,r3pso,1,36,0.200961
F01-Sphere,r3pso,1,37,0.182334
F01-Sphere,r3pso,1,38,9.55301
F01-Sphere,r3pso,1,39,0
F01-Sphere,r3pso,1,40,0
F01-Sphere,r3pso,1,41,0
F01-Sphere,r3pso,1,42,0
F01-Sphere,r3pso,1,43,0
F01-Sphere,r3pso,1,44,0
F01-Sphere,NM-Restart,1,15,0
F01-Sphere,NM-Restart,1,16,0.132441
F01-Sphere,NM-Restart,1,17,0.124646
F01-Sphere,NM-Restart,1,18,0
F01-Sphere,NM-Restart,1,19,0
F01-Sphere,NM-Restart,1,20,0
F01-Sphere,NM-Restart,1,21,9.881
F01-Sphere,NM-Restart,1,22,0
F01-Sphere,NM-Restart,1,23,0.231581
F01-Sphere,NM-Restart,1,24,0.240666
F01-Sphere,NM-Restart,1,25,0
F01-Sphere,NM-Restart,1,26,10.0018
F01-Sphere,NM-Restart,1,27,3.3387
F01-Sphere,NM-Restart,1,28,0
F01-Sphere,NM-Restart,1,29,0.175898
F01-Sphere,NM-Restart,1,30,0
F01-Sphere,NM-Restart,1,31,0.194906
F01-Sphere,NM-Restart,1,32,0
F01-Sphere,NM-Restart,1,33,9.83493
F01-Sphere,NM-Restart,1,34,0.213982
F01-Sphere,NM-Restart,1,35,0.234538
F01-Sphere,NM-Restart,1,36,0.200961
F01-Sphere,NM-Restart,1,37,0.182334
F01-Sphere,NM-Restart,1,38,9.55301
F01-Sphere,NM-Restart,1,39,0
F01-Sphere,NM-Restart,1,40,0
F01-Sphere,NM-Restart,1,41,0
F01-Sphere,NM-Restart,1,42,0
F01-Sphere,NM-Restart,1,43,0
F01-Sphere,NM-Restart,1,44,0
F01-Sphere,IPOP-CMA-ES,1,15,0
F01-Sphere,IPOP-CMA-ES,1,16,0.132441
F01-Sphere,IPOP-CMA-ES,1,17,0.124646
F01-Sphere,IPOP-CMA-ES,1,18,0
F01-Sphere,IPOP-CMA-ES,1,19,0
F01-Sphere,IPOP-CMA-ES,1,20,0
F01-Sphere,IPOP-CMA-ES,1,21,9.881
F01-Sphere,IPOP-CMA-ES,1,22,0
F01-Sphere,IPOP-CMA-ES,1,23,0.231581
F01-Sphere,IPOP-CMA-ES,1,24,0.240666
F01-Sphere,IPOP-CMA-ES,1,25,0
F01-Sphere,IPOP-CMA-ES,1,26,10.0018
F01-Sphere,IPOP-CMA-ES,1,27,3.3387
F01-Sphere,IPOP-CMA-ES,1,28,0
F01-Sphere,IPOP-CMA-ES,1,29,0.175898
F01-Sphere,IPOP-CMA-ES,1,30,0
F01-Sphere,IPOP-CMA-ES,1,31,0.194906
F01-Sphere,IPOP-CMA-ES,1,32,0
F01-Sphere,IPOP-CMA-ES,1,33,9.83493
F01-Sphere,IPOP-CMA-ES,1,34,0.213982
F01-Sphere,IPOP-CMA-ES,1,35,0.234538
F01-Sphere,IPOP-CMA-ES,1,36,0.200961
F01-Sphere,IPOP-CMA-ES,1,37,0.182334
F01-Sphere,IPOP-CMA-ES,1,38,9.55301
F01-Sphere,IPOP-CMA-ES,1,39,0
F01-Sphere,IPOP-CMA-ES,1,40,0
F01-Sphere,IPOP-CMA-ES,1,41,0
F01-Sphere,IPOP-CMA-ES,1,42,0
F01-Sphere,IPOP-CMA-ES,1,43,0
F01-Sphere,IPOP-CMA-ES,1,44,0
F01-Sphere,DE,1,15,0
F01-Sphere,DE,1,16,0.132441
F01-Sphere,DE,1,17,0.124646
F01-Sphere,DE,1,18,0
F01-Sphere,DE,1,19,0
F01-Sphere,DE,1,20,0
F01-Sphere,DE,1,21,9.881
F01-Sphere,DE,1,22,0
F01-Sphere,DE,1,23,0.231581
F01-Sphere,DE,1,24,0.240666
F01-Sphere,DE,1,25,0
F01-Sphere,DE,1,26,10.0018
F01-Sphere,DE,1,27,3.3387
F01-Sphere,DE,1,28,0
F01-Sphere,DE,1,29,0.175898
F01-Sphere,DE,1,30,0
F01-Sphere,DE,1,31,0.194906
F01-Sphere,DE,1,32,0
F01-Sphere,DE,1,33,9.83493
F01-Sphere,DE,1,34,0.213982
F01-Sphere,DE,1,35,0.234538
F01-Sphere,DE,1,36,0.200961
F01-Sphere,DE,1,37,0.182334
F01-Sphere,DE,1,38,9.55301
F01-Sphere,DE,1,39,0
F01-Sphere,DE,1,40,0
F01-Sphere,DE,1,41,0
F01-Sphere,DE,1,42,0
F01-Sphere,DE,1,43,0
F01-Sphere,DE,1,44,0
F01-Sphere,PSO,1,15,0
F01-Sphere,PSO,1,16,0.132441
F01-Sphere,PSO,1,17,0.124646
F01-Sphere,PSO,1,18,0
F01-Sphere,PSO,1,19,0
F01-Sphere,PSO,1,20,0
F01-Sphere,PSO,1,21,9.881
F01-Sphere,PSO,1,22,0
F01-Sphere,PSO,1,23,0.231581
F01-Sphere,PSO,1,24,0.240666
F01-Sphere,PSO,1,25,0
F01-Sphere,PSO,1,26,10.0018
F01-Sphere,PSO,1,27,3.3387
F01-Sphere,PSO,1,28,0
F01-Sphere,PSO,1,29,0.175898
F01-Sphere,PSO,1,30,0
F01-Sphere,PSO,1,31,0.194906
F01-Sphere,PSO,1,32,0
F01-Sphere,PSO,1,33,9.83493
F01-Sphere,PSO,1,34,0.213982
F01-Sphere,PSO,1,35,0.234538
F01-Sphere,PSO,1,36,0.200961
F01-Sphere,PSO,1,37,0.182334
F01-Sphere,PSO,1,38,9.55301
